iter,residual
1,1.40108347621476E+08
2,2.24362862621482E+08
3,2.81813307503493E+08
4,2.91881693415655E+08
5,2.66590511944912E+08
6,2.53551990116604E+08
7,2.65112302973297E+08
8,2.76242090917561E+08
9,2.75566981063896E+08
10,2.63916069367114E+08
11,2.65472850010594E+08
12,2.59430203000828E+08
13,2.48942357457194E+08
14,2.40324970102202E+08
15,2.35524068034643E+08
16,2.33673848139443E+08
17,2.24421429783218E+08
18,2.15881021052620E+08
19,2.16119950234899E+08
20,2.14918676638205E+08
21,2.12624216003499E+08
22,2.09494564670011E+08
23,2.04355869253083E+08
24,2.06310716291898E+08
25,2.02337614617874E+08
26,1.96003275406572E+08
27,1.84373581056302E+08
28,1.78970449045846E+08
29,1.72900498833366E+08
30,1.68129118379250E+08
31,1.63103287038020E+08
32,1.54963143336626E+08
33,1.50746737148345E+08
34,1.48866696400546E+08
35,1.46551952193402E+08
36,1.39087682981436E+08
37,1.36278044882295E+08
38,1.35068988948752E+08
39,1.34045103702541E+08
40,1.30475573354839E+08
41,1.25226695959610E+08
42,1.19311599206438E+08
43,1.18726451835114E+08
44,1.15918234535856E+08
45,1.12808976346845E+08
46,1.10301261626400E+08
47,1.08675794422579E+08
48,1.08008450357245E+08
49,1.06902806466891E+08
50,1.03669220988629E+08
51,1.00794802424774E+08
52,9.90004231349665E+07
53,9.85303979582991E+07
54,1.01164449868894E+08
55,9.95240279427838E+07
56,9.68378745151791E+07
57,9.61024289130458E+07
58,9.45776181304274E+07
59,9.34563211651218E+07
60,9.25632216756307E+07
61,9.15723926256082E+07
62,8.99501436792855E+07
63,8.76874536096332E+07
64,8.48306078714025E+07
65,8.24997343556384E+07
66,8.04872473149657E+07
67,8.02604742972090E+07
68,7.85077416033796E+07
69,7.60921644956229E+07
70,7.50212903128778E+07
71,7.32306998308176E+07
72,7.23505846761136E+07
73,7.03809212086132E+07
74,6.92532302337768E+07
75,6.71647714686956E+07
76,6.53388684702925E+07
77,6.17983420991622E+07
78,5.96355152948466E+07
79,5.84786071307355E+07
80,5.68154992952569E+07
81,5.56508243632384E+07
82,5.51096200120023E+07
83,5.44691535484577E+07
84,5.46802600199871E+07
85,5.45284212244116E+07
86,5.57219820736097E+07
87,5.51886387279568E+07
88,5.37612223312517E+07
89,5.32455776699335E+07
90,5.24612013540896E+07
91,5.18613437287563E+07
92,5.08695284942822E+07
93,4.98240266707248E+07
94,4.82427875587339E+07
95,4.63860743562832E+07
96,4.55459027962898E+07
97,4.51300985835859E+07
98,4.45442459312294E+07
99,4.38260443527971E+07
100,4.27299787890515E+07
101,4.24798517937933E+07
102,4.24010935614323E+07
103,4.09419943941908E+07
104,4.05823988707592E+07
105,4.02248075525690E+07
106,3.96953890021755E+07
107,3.91445812134700E+07
108,3.89956158054085E+07
109,3.83179702688381E+07
110,3.79355421655784E+07
111,3.74751827438398E+07
112,3.64811878715956E+07
113,3.66300402652182E+07
114,3.58703302402501E+07
115,3.54153170975492E+07
116,3.51589637632904E+07
117,3.45625783564607E+07
118,3.39132767594906E+07
119,3.38423472367339E+07
120,3.28898401749036E+07
121,3.25280695204675E+07
122,3.19291535565515E+07
123,3.11319302660170E+07
124,3.11409891473761E+07
125,3.08835737007879E+07
126,3.09021545287460E+07
127,3.07327980296026E+07
128,3.04658640811768E+07
129,3.00236112713386E+07
130,2.98862555068784E+07
131,2.89362656574894E+07
132,2.87229437833463E+07
133,2.83227079023497E+07
134,2.77984628245789E+07
135,2.72110120902033E+07
136,2.68608482813773E+07
137,2.63859122731223E+07
138,2.57022195805223E+07
139,2.53587424790566E+07
140,2.48705548885498E+07
141,2.48019598250040E+07
142,2.43362146941144E+07
143,2.37868067984895E+07
144,2.31961139884398E+07
145,2.27205424418500E+07
146,2.26002872587151E+07
147,2.21685026277169E+07
148,2.18801620810558E+07
149,2.16614812895457E+07
150,2.16542700308510E+07
151,2.12936208645259E+07
152,2.08968915200451E+07
153,2.02817660161580E+07
154,2.02358714828933E+07
155,1.97085829248118E+07
156,1.93742370673238E+07
157,1.91120009555722E+07
158,1.90842428853754E+07
159,1.90884992539552E+07
160,1.89291909869623E+07
161,1.88320173176167E+07
162,1.88146381013606E+07
163,1.86739198771269E+07
164,1.86452320806392E+07
165,1.82792362499914E+07
166,1.76811502964860E+07
167,1.75894130085469E+07
168,1.67961574868720E+07
169,1.63479101713225E+07
170,1.60282125703294E+07
171,1.56337574804248E+07
172,1.53512063725579E+07
173,1.53500579381018E+07
174,1.50767792590826E+07
175,1.50133155126027E+07
176,1.50710545853391E+07
177,1.49499718499884E+07
178,1.48808786797424E+07
179,1.44802636375106E+07
180,1.43166948051527E+07
181,1.39154595412343E+07
182,1.35497584964074E+07
183,1.31824039902958E+07
184,1.28976137013978E+07
185,1.25465686418355E+07
186,1.22124090828837E+07
187,1.21234315240746E+07
188,1.20555541053570E+07
189,1.22072204463160E+07
190,1.21499021199296E+07
191,1.22659805825198E+07
192,1.23397534287609E+07
193,1.22366609473882E+07
194,1.20348279731515E+07
195,1.18455645121768E+07
196,1.17532502520245E+07
197,1.18567060165286E+07
198,1.18148075377977E+07
199,1.16496886772068E+07
200,1.14331882821533E+07
201,1.13323757337629E+07
202,1.11255936166110E+07
203,1.09744768303799E+07
204,1.07056073825157E+07
205,1.07179523580754E+07
206,1.04459273992024E+07
207,1.02180194018862E+07
208,1.00377915080560E+07
209,9.80923327188834E+06
210,9.61458514649436E+06
211,9.28584717545085E+06
212,9.14313170308582E+06
213,8.92605257307312E+06
214,8.84974868057130E+06
215,8.76351213301339E+06
216,8.52970108068505E+06
217,8.40776024536716E+06
218,8.44534434033668E+06
219,8.52208909441664E+06
220,8.61726255960759E+06
221,8.60748242686135E+06
222,8.53666138513097E+06
223,8.56440990335626E+06
224,8.48620954224940E+06
225,8.29695115241551E+06
226,8.24472109848782E+06
227,8.25204216984301E+06
228,8.10291614641477E+06
229,8.06141999914041E+06
230,7.89402621663886E+06
231,7.87213534583316E+06
232,7.87130551069897E+06
233,7.87655773468224E+06
234,7.84402495875478E+06
235,7.71909847033821E+06
236,7.55405974196668E+06
237,7.44262425280013E+06
238,7.35314959588854E+06
239,7.14697372768132E+06
240,7.13836917510994E+06
241,6.94587661849071E+06
242,6.82003428892221E+06
243,6.73896382368683E+06
244,6.59726315608697E+06
245,6.48500721650399E+06
246,6.42777947828719E+06
247,6.30571302488040E+06
248,6.19881232976721E+06
249,6.18389261511522E+06
250,6.14278981403819E+06
251,6.07973095581910E+06
252,6.06034391354429E+06
253,5.99948046496850E+06
254,5.90589405186490E+06
255,5.84272150077803E+06
256,5.73059414966126E+06
257,5.63662865209470E+06
258,5.63495807254547E+06
259,5.72298261982114E+06
260,5.68998127035781E+06
261,5.65786305017957E+06
262,5.59503316719172E+06
263,5.56943610993185E+06
264,5.53066811033898E+06
265,5.44201865782329E+06
266,5.35961577103257E+06
267,5.32434760360318E+06
268,5.40942343899458E+06
269,5.43404272715045E+06
270,5.38520776083339E+06
271,5.37315500468369E+06
272,5.46477508598459E+06
273,5.39331506395770E+06
274,5.35173911791829E+06
275,5.33332789040956E+06
276,5.28408276212963E+06
277,5.27557113551763E+06
278,5.22743038752433E+06
279,5.12378923470115E+06
280,5.05883413432011E+06
281,5.04410971138905E+06
282,5.01339842222431E+06
283,5.04365915740833E+06
284,4.98718065496217E+06
285,4.97018388123931E+06
286,4.92272105662068E+06
287,4.82714132530412E+06
288,4.86995001124221E+06
289,4.83519212963838E+06
290,4.81947525239495E+06
291,4.80013917643865E+06
292,4.72193746850883E+06
293,4.71277404701687E+06
294,4.76904399550359E+06
295,4.80950813143767E+06
296,4.84902099649530E+06
297,4.79202710003589E+06
298,4.80917557723201E+06
299,4.84663749516993E+06
300,4.83748542326259E+06
301,4.72987878910842E+06
302,4.67938944762409E+06
303,4.70351121909003E+06
304,4.63448167685970E+06
305,4.62035516149447E+06
306,4.62623342026497E+06
307,4.68115380499546E+06
308,4.67615649794829E+06
309,4.66247067266724E+06
310,4.67629450058463E+06
311,4.64390804543348E+06
312,4.63018243492528E+06
313,4.62463695760859E+06
314,4.62384630469969E+06
315,4.58650688630718E+06
316,4.60943701700495E+06
317,4.56349300734417E+06
318,4.53985079958422E+06
319,4.50839245371694E+06
320,4.47516505062273E+06
321,4.48048079227784E+06
322,4.50664924893309E+06
323,4.50548610365170E+06
324,4.40970778816785E+06
325,4.37212489359933E+06
326,4.41223873380297E+06
327,4.36444654929634E+06
328,4.33038976079370E+06
329,4.27238068572694E+06
330,4.19977411879569E+06
331,4.19972671719936E+06
332,4.16896868646780E+06
333,4.11089763969729E+06
334,4.06665299062422E+06
335,4.07805403302879E+06
336,4.04988687933673E+06
337,4.03716893111735E+06
338,4.04140678110684E+06
339,4.03975849114527E+06
340,4.06833676640830E+06
341,4.02544151814856E+06
342,3.98816884331443E+06
343,3.96044770723066E+06
344,4.01562299744230E+06
345,3.98344755392525E+06
346,3.95703781306192E+06
347,3.90875173052877E+06
348,3.89718059858261E+06
349,3.90161127542495E+06
350,3.91033058494455E+06
351,3.90267266332773E+06
352,3.85157100823677E+06
353,3.83595245701050E+06
354,3.77312742916339E+06
355,3.76179931493458E+06
356,3.76731170994236E+06
357,3.74762576957801E+06
358,3.74726478441643E+06
359,3.72410684396305E+06
360,3.72464587822566E+06
361,3.80524631277886E+06
362,3.84499907871345E+06
363,3.84129821533354E+06
364,3.83291166089173E+06
365,3.80859234703049E+06
366,3.80015323229696E+06
367,3.80957816120072E+06
368,3.75620875523300E+06
369,3.71730976201134E+06
370,3.77248344781605E+06
371,3.78552215592931E+06
372,3.80104798438464E+06
373,3.78851597323583E+06
374,3.80873404145656E+06
375,3.82314180014327E+06
376,3.83310394478629E+06
377,3.82722133883258E+06
378,3.80885268774830E+06
379,3.79532639001504E+06
380,3.72842069895954E+06
381,3.70733641049329E+06
382,3.70141619933122E+06
383,3.67362145161789E+06
384,3.66271982397418E+06
385,3.69080236489193E+06
386,3.67633288905061E+06
387,3.72014515991838E+06
388,3.72706966391072E+06
389,3.74125952169871E+06
390,3.76526957218605E+06
391,3.71175802979751E+06
392,3.67008119099028E+06
393,3.69932739965259E+06
394,3.67136671343626E+06
395,3.65421837782679E+06
396,3.64138038026347E+06
397,3.59261212427383E+06
398,3.54648105529718E+06
399,3.55097810407339E+06
400,3.53905807664238E+06
401,3.58369571269714E+06
402,3.57629140679994E+06
403,3.54132771560401E+06
404,3.57708484397790E+06
405,3.53478202643086E+06
406,3.53988723718935E+06
407,3.52441255653120E+06
408,3.51189928825737E+06
409,3.48699727614849E+06
410,3.44889328286655E+06
411,3.39493612921392E+06
412,3.39430454416929E+06
413,3.43688582454202E+06
414,3.40285557200941E+06
415,3.37535306652873E+06
416,3.33232870231792E+06
417,3.31413802913808E+06
418,3.33497405820641E+06
419,3.29020217989286E+06
420,3.22762905208825E+06
421,3.18946737056093E+06
422,3.16311921234633E+06
423,3.17081517938407E+06
424,3.18028392090820E+06
425,3.16034607801993E+06
426,3.17488977584907E+06
427,3.18263123003438E+06
428,3.21730661263488E+06
429,3.26673999055326E+06
430,3.28510339659160E+06
431,3.25215143232566E+06
432,3.29022216358693E+06
433,3.32835275268607E+06
434,3.39054796332109E+06
435,3.37895952971427E+06
436,3.38772162616726E+06
437,3.37847072578987E+06
438,3.38309355502683E+06
439,3.42262768996263E+06
440,3.39003762694637E+06
441,3.39318981415921E+06
442,3.38154209314893E+06
443,3.37934500992750E+06
444,3.38858504348682E+06
445,3.39975924258273E+06
446,3.39466208455036E+06
447,3.39594339404554E+06
448,3.40121972075928E+06
449,3.41468510095022E+06
450,3.42328910906962E+06
451,3.38211479014903E+06
452,3.35135946364584E+06
453,3.35892604493445E+06
454,3.36647964402738E+06
455,3.35800144321559E+06
456,3.36878875889104E+06
457,3.38349513676625E+06
458,3.39929942297698E+06
459,3.39912172630079E+06
460,3.43569687514206E+06
461,3.45196462760932E+06
462,3.43725973838735E+06
463,3.44806288134062E+06
464,3.49269207853743E+06
465,3.48087043931273E+06
466,3.48519911788034E+06
467,3.47154480380960E+06
468,3.49364534206712E+06
469,3.54023703009257E+06
470,3.53913974948072E+06
471,3.49535906940469E+06
472,3.45713129746010E+06
473,3.46507590892488E+06
474,3.47604541668433E+06
475,3.49779082707680E+06
476,3.50872206689309E+06
477,3.52557773882730E+06
478,3.50634199072717E+06
479,3.52625794509692E+06
480,3.54979756598045E+06
481,3.54178565844227E+06
482,3.53501065356076E+06
483,3.48822641124093E+06
484,3.48141630457225E+06
485,3.47123516118326E+06
486,3.44381723113789E+06
487,3.43330072504568E+06
488,3.42186818708858E+06
489,3.42942127701837E+06
490,3.43433343751940E+06
491,3.43498500052406E+06
492,3.42779237444671E+06
493,3.44374375395678E+06
494,3.42634151303899E+06
495,3.44226068005527E+06
496,3.46397970269917E+06
497,3.47357630469972E+06
498,3.49423721355613E+06
499,3.49048655214278E+06
500,3.49101230363593E+06
501,3.50807289255901E+06
502,3.51374596073604E+06
503,3.48942174960594E+06
504,3.49560914643078E+06
505,3.49931676551528E+06
506,3.51591982117870E+06
507,3.52507121342711E+06
508,3.56392005977281E+06
509,3.51641229311975E+06
510,3.44401490262632E+06
511,3.41002550828658E+06
512,3.39896688871792E+06
513,3.34648605893833E+06
514,3.31873135414239E+06
515,3.30628279091870E+06
516,3.29258261736489E+06
517,3.30144295536949E+06
518,3.29255834887079E+06
519,3.31707210686928E+06
520,3.36170860339905E+06
521,3.37526243087846E+06
522,3.40347985900433E+06
523,3.38496668194691E+06
524,3.38680175740899E+06
525,3.38184845573247E+06
526,3.34100424154289E+06
527,3.27885997580861E+06
528,3.26194820342295E+06
529,3.23739019455817E+06
530,3.20737006965490E+06
531,3.15345046605818E+06
532,3.12332648691220E+06
533,3.12661787676324E+06
534,3.14641545553616E+06
535,3.11944005844896E+06
536,3.09956554359377E+06
537,3.09439206039222E+06
538,3.05684819115767E+06
539,3.02135421155248E+06
540,3.02493097459342E+06
541,2.98613398674897E+06
542,2.95505524077715E+06
543,2.95273928504037E+06
544,2.94087914805533E+06
545,2.93349668722613E+06
546,2.92599884031237E+06
547,2.91201060598011E+06
548,2.89921103345839E+06
549,2.92032454750486E+06
550,2.92551754892605E+06
551,2.92538844369020E+06
552,2.90010122874026E+06
553,2.84949725605759E+06
554,2.84520155376440E+06
555,2.85513179296340E+06
556,2.83272320678067E+06
557,2.78067701203228E+06
558,2.74359529586694E+06
559,2.72007766294943E+06
560,2.70771043524001E+06
561,2.67432718021970E+06
562,2.67502477905581E+06
563,2.66865622586144E+06
564,2.62207232936013E+06
565,2.61951802616796E+06
566,2.61032600401776E+06
567,2.62245872125968E+06
568,2.63893326089406E+06
569,2.63451654252014E+06
570,2.65675721593021E+06
571,2.68605411222858E+06
572,2.68347537870236E+06
573,2.65631372097814E+06
574,2.64042795753632E+06
575,2.62572564655326E+06
576,2.63220608399392E+06
577,2.63067209517306E+06
578,2.62893883890272E+06
579,2.63993195536395E+06
580,2.61136355376913E+06
581,2.63016840030013E+06
582,2.60925273688757E+06
583,2.60819014847899E+06
584,2.60694950044828E+06
585,2.60012572298300E+06
586,2.59628827531881E+06
587,2.59802476401306E+06
588,2.58359713078253E+06
589,2.55429464558991E+06
590,2.54715059882576E+06
591,2.54553999246317E+06
592,2.52278127552954E+06
593,2.51772216308478E+06
594,2.52651251768631E+06
595,2.53387703574540E+06
596,2.53229115887059E+06
597,2.55578084748006E+06
598,2.57107221465426E+06
599,2.55618262194088E+06
600,2.56620804777057E+06
601,2.56425277706942E+06
602,2.56159481430098E+06
603,2.56091513878476E+06
604,2.55326712999802E+06
605,2.54929216919429E+06
606,2.55005678026562E+06
607,2.53699408600849E+06
608,2.50586800623962E+06
609,2.50367748380313E+06
610,2.50799069087931E+06
611,2.52378161216418E+06
612,2.51047621083467E+06
613,2.51514423909136E+06
614,2.50151495844461E+06
615,2.49507066687927E+06
616,2.48808299473285E+06
617,2.46435254987519E+06
618,2.46131629554500E+06
619,2.45561731431668E+06
620,2.45509711366874E+06
621,2.44680444723992E+06
622,2.45613441785139E+06
623,2.47758709518601E+06
624,2.48140218259664E+06
625,2.49608122031479E+06
626,2.50598487097479E+06
627,2.53154169606836E+06
628,2.54878547569671E+06
629,2.54268008602536E+06
630,2.55355257105611E+06
631,2.56859527522801E+06
632,2.57750299588104E+06
633,2.59400684406459E+06
634,2.60667202927804E+06
635,2.61920126051193E+06
636,2.63194854313979E+06
637,2.64235588572352E+06
638,2.67187865655633E+06
639,2.68994654870838E+06
640,2.70785896084294E+06
641,2.72133879489190E+06
642,2.73143547058393E+06
643,2.74103601539428E+06
644,2.78727397269786E+06
645,2.79604883516257E+06
646,2.81525958294801E+06
647,2.82642335265743E+06
648,2.83102023286305E+06
649,2.84182730452010E+06
650,2.86253365390553E+06
651,2.87678876883181E+06
652,2.88932843138473E+06
653,2.90152258647865E+06
654,2.90033301136489E+06
655,2.90898628835141E+06
656,2.91757492188090E+06
657,2.94949637915778E+06
658,2.97234038505148E+06
659,3.00572633916132E+06
660,2.99933038619245E+06
661,3.02453682724074E+06
662,3.06056525815301E+06
663,3.07129948761915E+06
664,3.08449645450412E+06
665,3.08242462813765E+06
666,3.07514677352501E+06
667,3.10830260794884E+06
668,3.11590431178233E+06
669,3.13320136386543E+06
670,3.15208136304753E+06
671,3.15153488396755E+06
672,3.17472927715915E+06
673,3.22412570427637E+06
674,3.23123406340639E+06
675,3.22889172448832E+06
676,3.23867279005597E+06
677,3.23031365874137E+06
678,3.25460618106335E+06
679,3.25149725587925E+06
680,3.24402953340488E+06
681,3.23300069751485E+06
682,3.23951964180223E+06
683,3.25741681962395E+06
684,3.32383133061627E+06
685,3.35915605759075E+06
686,3.37913321244051E+06
687,3.41259168426823E+06
688,3.43084434673944E+06
689,3.47029719824868E+06
690,3.49162781402816E+06
691,3.51578988452481E+06
692,3.59648676677609E+06
693,3.63187057495271E+06
694,3.63402197240862E+06
695,3.64772322452165E+06
696,3.65171421407113E+06
697,3.67992599296707E+06
698,3.71115178739836E+06
699,3.73585158621465E+06
700,3.78235653418617E+06
701,3.81044395010813E+06
702,3.85389071428761E+06
703,3.86067198200122E+06
704,3.90874168020783E+06
705,3.97049261395364E+06
706,4.01161059040130E+06
707,4.05491142321158E+06
708,4.05601727171769E+06
709,4.06498882941197E+06
710,4.08422294785992E+06
711,4.10952374693116E+06
712,4.13940675177122E+06
713,4.18538918124360E+06
714,4.21742498061395E+06
715,4.25518184465917E+06
716,4.29741597847592E+06
717,4.34950816525916E+06
718,4.38354898480375E+06
719,4.39217402382857E+06
720,4.38781197297214E+06
721,4.41609462659038E+06
722,4.43456771309402E+06
723,4.39697772796389E+06
724,4.40093467894896E+06
725,4.38869441123784E+06
726,4.38165884578928E+06
727,4.40288517681733E+06
728,4.40537917430387E+06
729,4.41045419804578E+06
730,4.42488459980937E+06
731,4.40745593316261E+06
732,4.43770852088838E+06
733,4.44713945524296E+06
734,4.47810007791301E+06
735,4.49854473746050E+06
736,4.50375491444390E+06
737,4.44943552574710E+06
738,4.45640503398708E+06
739,4.43344483987097E+06
740,4.40438173046261E+06
741,4.35443510436229E+06
742,4.29977880059538E+06
743,4.29167585084993E+06
744,4.29315781625396E+06
745,4.31295254586278E+06
746,4.35579348443691E+06
747,4.37463654508827E+06
748,4.39239209374173E+06
749,4.40871080063029E+06
750,4.40664659687670E+06
751,4.39777941362938E+06
752,4.44948167136937E+06
753,4.48162583218210E+06
754,4.49401332914049E+06
755,4.47483178442331E+06
756,4.47765263260859E+06
757,4.55085752335676E+06
758,4.55069780631139E+06
759,4.55121837046835E+06
760,4.57081084458092E+06
761,4.55023348273084E+06
762,4.49733440164728E+06
763,4.45272525717833E+06
764,4.45160033414617E+06
765,4.42077415277491E+06
766,4.36777348165666E+06
767,4.34866013960729E+06
768,4.32417855914912E+06
769,4.32368684396027E+06
770,4.30678802750544E+06
771,4.29221317074154E+06
772,4.25973241952338E+06
773,4.23903936906265E+06
774,4.19237752359194E+06
775,4.14654059832886E+06
776,4.06062857582134E+06
777,4.04830017008307E+06
778,4.04114997885308E+06
779,4.05253009463207E+06
780,4.05190690296719E+06
781,4.03191330136420E+06
782,4.03579853921022E+06
783,4.06966197330535E+06
784,4.06835945010913E+06
785,4.06027405744089E+06
786,4.07985194511830E+06
787,4.04347129505033E+06
788,4.00356747452131E+06
789,3.99227143287427E+06
790,3.95135694667978E+06
791,3.94677927148679E+06
792,3.90890018464628E+06
793,3.85766947531980E+06
794,3.83364737288985E+06
795,3.83114483686628E+06
796,3.82498142547200E+06
797,3.80112059354262E+06
798,3.74200126968210E+06
799,3.68161063584264E+06
800,3.64052314995626E+06
801,3.60493955224313E+06
802,3.57736550242423E+06
803,3.56992534907360E+06
804,3.53404066296832E+06
805,3.54496271587400E+06
806,3.51677421589962E+06
807,3.49254133687144E+06
808,3.51315741518948E+06
809,3.50736788277552E+06
810,3.50959924811316E+06
811,3.50242854526397E+06
812,3.47459540245115E+06
813,3.44997606019653E+06
814,3.44207367155804E+06
815,3.41803057018472E+06
816,3.40337606271992E+06
817,3.34265077963075E+06
818,3.30727328454097E+06
819,3.28884535779956E+06
820,3.27405584055882E+06
821,3.29761820588288E+06
822,3.29762517056161E+06
823,3.30144230019572E+06
824,3.29202962550801E+06
825,3.29669193015139E+06
826,3.26562282909498E+06
827,3.25240314581611E+06
828,3.23017244843953E+06
829,3.19890408660686E+06
830,3.15760152135535E+06
831,3.13082797568401E+06
832,3.09681625792204E+06
833,3.08133877546767E+06
834,3.05111154836487E+06
835,3.02349128964820E+06
836,3.02347386283970E+06
837,3.02294356129110E+06
838,2.98515820784249E+06
839,2.98634720941542E+06
840,2.96666568074782E+06
841,2.92539478750981E+06
842,2.90442713900008E+06
843,2.88073147140068E+06
844,2.85639075440937E+06
845,2.84807504500474E+06
846,2.85008742047450E+06
847,2.86123465284672E+06
848,2.85346528531074E+06
849,2.84562411585405E+06
850,2.84261878382634E+06
851,2.86167241549147E+06
852,2.87283021665180E+06
853,2.86473565056241E+06
854,2.84321153053998E+06
855,2.83131381465746E+06
856,2.82337745243406E+06
857,2.77770577051796E+06
858,2.76312918276075E+06
859,2.75338934212791E+06
860,2.74207696047370E+06
861,2.75844139052505E+06
862,2.75569329130879E+06
863,2.73173818625708E+06
864,2.72168732993132E+06
865,2.70149347787718E+06
866,2.67735565566029E+06
867,2.66088465821115E+06
868,2.66915535592217E+06
869,2.67217332239867E+06
870,2.66653831959904E+06
871,2.65830466918863E+06
872,2.66583016966430E+06
873,2.63879272213494E+06
874,2.61486421524477E+06
875,2.59508419276726E+06
876,2.59020475595988E+06
877,2.59752388881384E+06
878,2.61688335563182E+06
879,2.64189975725943E+06
880,2.62599992427263E+06
881,2.59325432456233E+06
882,2.57156519093954E+06
883,2.56013557588243E+06
884,2.55564202104168E+06
885,2.55463693723556E+06
886,2.51831389390535E+06
887,2.50519523968012E+06
888,2.49214588509787E+06
889,2.49940426360199E+06
890,2.48275351147212E+06
891,2.45220374286406E+06
892,2.40423384948701E+06
893,2.37296069085618E+06
894,2.34766889368837E+06
895,2.32194843292071E+06
896,2.29873277539589E+06
897,2.29010063989153E+06
898,2.27316575676588E+06
899,2.25946616359406E+06
900,2.26548260807955E+06
901,2.25850377217139E+06
902,2.24854451081959E+06
903,2.22563572280677E+06
904,2.19752734979786E+06
905,2.16094458984056E+06
906,2.13508968149549E+06
907,2.11340166870868E+06
908,2.09423084099272E+06
909,2.06905312145407E+06
910,2.04747953544458E+06
911,2.02100883150122E+06
912,2.01936786613648E+06
913,2.00547457413164E+06
914,1.97592055262279E+06
915,1.96137406882681E+06
916,1.94385039890955E+06
917,1.92160143921108E+06
918,1.91608078412504E+06
919,1.87844578688174E+06
920,1.84724588562204E+06
921,1.81658054970249E+06
922,1.80877423551718E+06
923,1.79399922527227E+06
924,1.78527799033031E+06
925,1.76679639223742E+06
926,1.77431897104751E+06
927,1.78291024774402E+06
928,1.77112794526532E+06
929,1.75754119208596E+06
930,1.72752776925075E+06
931,1.70492551062291E+06
932,1.67458356162833E+06
933,1.66582787383019E+06
934,1.65648965623605E+06
935,1.64002676824316E+06
936,1.60988510387989E+06
937,1.59111298556624E+06
938,1.57866060991348E+06
939,1.55305803310666E+06
940,1.51871348754126E+06
941,1.51077115623220E+06
942,1.48664765901264E+06
943,1.46317835190125E+06
944,1.43794311576790E+06
945,1.41960453048212E+06
946,1.41658927941796E+06
947,1.41205742540268E+06
948,1.38565355686891E+06
949,1.36384694952399E+06
950,1.33953822942524E+06
951,1.31342680634932E+06
952,1.30296080203856E+06
953,1.28382304840774E+06
954,1.28522494691180E+06
955,1.28049146031495E+06
956,1.26872676046325E+06
957,1.26419704336786E+06
958,1.27106185553148E+06
959,1.26887232841342E+06
960,1.26069062959018E+06
961,1.26696147179948E+06
962,1.25892634282041E+06
963,1.25438750297441E+06
964,1.24501611001497E+06
965,1.22282696325713E+06
966,1.21592542042871E+06
967,1.20742423102019E+06
968,1.20882396125606E+06
969,1.20613443953209E+06
970,1.19251697385275E+06
971,1.15773604262019E+06
972,1.14797647373702E+06
973,1.14545506145123E+06
974,1.13791735959969E+06
975,1.11503671943579E+06
976,1.08891755726374E+06
977,1.06784966449573E+06
978,1.04996200672717E+06
979,1.02902599448472E+06
980,1.01382847598587E+06
981,9.95947360325246E+05
982,9.80658535299439E+05
983,9.56958122183700E+05
984,9.47676033723337E+05
985,9.40536941317958E+05
986,9.43692815151474E+05
987,9.42707894868061E+05
988,9.41348870355143E+05
989,9.42312780557638E+05
990,9.38905895024618E+05
991,9.28366917430278E+05
992,9.14376984078587E+05
993,9.03992593763330E+05
994,8.94511166608843E+05
995,8.83154000868044E+05
996,8.63884688934809E+05
997,8.35044027214630E+05
998,8.17240348477801E+05
999,7.99452410695555E+05
1000,7.79140771184438E+05
